1712133771465 	 27 	 200 	 66 	 3
1712133771469 	 26 	 200 	 67 	 3
1712133771468 	 37 	 200 	 68 	 3
1712133771485 	 35 	 200 	 69 	 3
1712133771494 	 30 	 200 	 70 	 3
1712133771498 	 33 	 200 	 71 	 3
1712133771506 	 30 	 200 	 72 	 3
1712133771526 	 25 	 200 	 73 	 3
1712133771522 	 32 	 200 	 74 	 3
1712133771533 	 29 	 200 	 75 	 3
1712133771539 	 25 	 200 	 76 	 3
1712133771554 	 27 	 200 	 77 	 3
1712133771556 	 26 	 200 	 78 	 3
1712133771563 	 24 	 200 	 79 	 3
1712133771566 	 28 	 200 	 80 	 3
1712133771585 	 24 	 200 	 81 	 3
1712133771583 	 29 	 200 	 82 	 3
1712133771590 	 26 	 200 	 83 	 3
1712133771596 	 25 	 200 	 84 	 3
1712133771610 	 27 	 200 	 85 	 3
1712133771614 	 26 	 200 	 86 	 3
1712133771618 	 24 	 200 	 87 	 3
1712133771622 	 25 	 200 	 88 	 3
1712133771639 	 31 	 200 	 89 	 3
1712133771649 	 23 	 200 	 90 	 3
1712133771644 	 29 	 200 	 91 	 3
1712133771642 	 35 	 200 	 92 	 3
1712133771672 	 34 	 200 	 93 	 3
1712133771676 	 31 	 200 	 94 	 3
1712133771675 	 32 	 200 	 95 	 3
1712133771678 	 40 	 200 	 96 	 3
1712133771709 	 32 	 200 	 97 	 3
1712133771710 	 31 	 200 	 98 	 3
1712133771712 	 32 	 200 	 99 	 3
1712133771720 	 28 	 200 	 100 	 3
1712133771745 	 43 	 200 	 101 	 3
1712133771750 	 54 	 200 	 102 	 3
1712133771743 	 62 	 200 	 103 	 3
1712133771747 	 63 	 200 	 104 	 3
1712133771790 	 48 	 200 	 105 	 3
1712133771812 	 41 	 200 	 106 	 3
1712133771809 	 49 	 200 	 107 	 3
1712133771807 	 57 	 200 	 108 	 3
1712133771840 	 48 	 200 	 109 	 3
1712133771856 	 49 	 200 	 110 	 3
1712133771866 	 50 	 200 	 111 	 3
1712133771861 	 57 	 200 	 112 	 3
1712133771891 	 37 	 200 	 113 	 3
1712133771907 	 31 	 200 	 114 	 3
1712133771917 	 29 	 200 	 115 	 3
1712133771920 	 31 	 200 	 116 	 3
1712133771929 	 31 	 200 	 117 	 3
1712133771941 	 25 	 200 	 118 	 3
1712133771949 	 29 	 200 	 119 	 3
1712133771953 	 29 	 200 	 120 	 3
1712133771968 	 26 	 200 	 121 	 3
1712133771963 	 31 	 200 	 122 	 3
1712133771980 	 25 	 200 	 123 	 3
1712133771985 	 29 	 200 	 124 	 3
1712133771996 	 20 	 200 	 125 	 3
1712133771997 	 29 	 200 	 126 	 3
1712133772007 	 27 	 200 	 127 	 3
1712133772016 	 26 	 200 	 128 	 3
1712133772020 	 24 	 200 	 129 	 3
1712133772027 	 27 	 200 	 130 	 3
1712133772036 	 29 	 200 	 131 	 3
1712133772046 	 27 	 200 	 132 	 3
1712133772044 	 32 	 200 	 133 	 3
1712133772056 	 27 	 200 	 134 	 3
1712133772067 	 26 	 200 	 135 	 3
1712133772075 	 20 	 200 	 136 	 3
1712133772077 	 27 	 200 	 137 	 3
1712133772085 	 25 	 200 	 138 	 3
1712133772095 	 28 	 200 	 139 	 3
1712133772098 	 27 	 200 	 140 	 3
1712133772107 	 21 	 200 	 141 	 3
1712133772112 	 25 	 200 	 142 	 3
1712133772126 	 26 	 200 	 143 	 3
1712133772130 	 28 	 200 	 144 	 3
1712133772126 	 32 	 200 	 145 	 3
1712133772140 	 25 	 200 	 146 	 3
1712133772155 	 25 	 200 	 147 	 3
1712133772162 	 25 	 200 	 148 	 3
1712133772159 	 29 	 200 	 149 	 3
1712133772167 	 27 	 200 	 150 	 3
1712133772181 	 28 	 200 	 151 	 3
1712133772188 	 29 	 200 	 152 	 3
1712133772190 	 30 	 200 	 153 	 3
1712133772196 	 29 	 200 	 154 	 3
1712133772211 	 25 	 200 	 155 	 3
1712133772219 	 21 	 200 	 156 	 3
1712133772222 	 21 	 200 	 157 	 3
1712133772227 	 27 	 200 	 158 	 3
1712133772239 	 25 	 200 	 159 	 3
1712133772242 	 25 	 200 	 160 	 3
1712133772245 	 26 	 200 	 161 	 3
1712133772256 	 29 	 200 	 162 	 3
1712133772268 	 28 	 200 	 163 	 3
1712133772266 	 30 	 200 	 164 	 3
1712133772273 	 26 	 200 	 165 	 3
1712133772287 	 25 	 200 	 166 	 3
1712133772298 	 23 	 200 	 167 	 3
1712133772299 	 32 	 200 	 168 	 3
1712133772302 	 31 	 200 	 169 	 3
1712133772314 	 29 	 200 	 170 	 3
1712133772325 	 22 	 200 	 171 	 3
1712133772332 	 32 	 200 	 172 	 3
1712133772335 	 30 	 200 	 173 	 3
1712133772345 	 29 	 200 	 174 	 3
1712133772350 	 27 	 200 	 175 	 3
1712133772368 	 22 	 200 	 176 	 3
1712133772367 	 28 	 200 	 177 	 3
1712133772376 	 21 	 200 	 178 	 3
1712133772378 	 24 	 200 	 179 	 3
1712133772392 	 26 	 200 	 180 	 3
1712133772396 	 27 	 200 	 181 	 3
1712133772399 	 26 	 200 	 182 	 3
1712133772404 	 27 	 200 	 183 	 3
1712133772420 	 31 	 200 	 184 	 3
1712133772425 	 29 	 200 	 185 	 3
1712133772427 	 27 	 200 	 186 	 3
1712133772433 	 30 	 200 	 187 	 3
1712133772456 	 32 	 200 	 188 	 3
1712133772458 	 31 	 200 	 189 	 3
1712133772453 	 40 	 200 	 190 	 3
1712133772465 	 29 	 200 	 191 	 3
1712133772491 	 26 	 200 	 192 	 3
1712133772491 	 31 	 200 	 193 	 3
1712133772496 	 29 	 200 	 194 	 3
1712133772498 	 34 	 200 	 195 	 3
1712133772524 	 26 	 200 	 196 	 3
1712133772521 	 32 	 200 	 197 	 3
1712133772527 	 27 	 200 	 198 	 3
1712133772534 	 22 	 200 	 199 	 3
1712133772552 	 28 	 200 	 200 	 3
1712133772556 	 29 	 200 	 201 	 3
1712133772556 	 27 	 200 	 202 	 3
1712133772559 	 31 	 200 	 203 	 3
1712133772582 	 30 	 200 	 204 	 3
1712133772587 	 29 	 200 	 205 	 3
1712133772587 	 37 	 200 	 206 	 3
1712133772592 	 37 	 200 	 207 	 3
1712133772614 	 28 	 200 	 208 	 3
1712133772618 	 28 	 200 	 209 	 3
1712133772627 	 26 	 200 	 210 	 3
1712133772631 	 28 	 200 	 211 	 3
1712133772644 	 29 	 200 	 212 	 3
1712133772648 	 29 	 200 	 213 	 3
1712133772660 	 26 	 200 	 214 	 3
1712133772656 	 33 	 200 	 215 	 3
1712133772679 	 23 	 200 	 216 	 3
1712133772675 	 29 	 200 	 217 	 3
1712133772688 	 29 	 200 	 218 	 3
1712133772691 	 34 	 200 	 219 	 3
1712133772704 	 27 	 200 	 220 	 3
1712133772707 	 31 	 200 	 221 	 3
1712133772719 	 30 	 200 	 222 	 3
1712133772728 	 28 	 200 	 223 	 3
1712133772733 	 24 	 200 	 224 	 3
1712133772740 	 27 	 200 	 225 	 3
1712133772751 	 25 	 200 	 226 	 3
1712133772760 	 31 	 200 	 227 	 3
1712133772758 	 33 	 200 	 228 	 3
1712133772768 	 26 	 200 	 229 	 3
1712133772779 	 26 	 200 	 230 	 3
1712133772794 	 29 	 200 	 231 	 3
1712133772797 	 28 	 200 	 232 	 3
1712133772806 	 22 	 200 	 233 	 3
1712133772794 	 34 	 200 	 234 	 3
1712133772832 	 24 	 200 	 235 	 3
1712133772828 	 30 	 200 	 236 	 3
1712133772830 	 29 	 200 	 237 	 3
1712133772827 	 30 	 200 	 238 	 3
1712133772858 	 25 	 200 	 239 	 3
1712133772862 	 27 	 200 	 240 	 3
1712133772860 	 35 	 200 	 241 	 3
1712133772865 	 31 	 200 	 242 	 3
1712133772885 	 27 	 200 	 243 	 3
1712133772891 	 31 	 200 	 244 	 3
1712133772898 	 30 	 200 	 245 	 3
1712133772900 	 31 	 200 	 246 	 3
1712133772914 	 30 	 200 	 247 	 3
1712133772925 	 26 	 200 	 248 	 3
1712133772930 	 29 	 200 	 249 	 3
1712133772933 	 36 	 200 	 250 	 3
1712133772947 	 27 	 200 	 251 	 3
1712133772953 	 29 	 200 	 252 	 3
1712133772962 	 29 	 200 	 253 	 3
1712133772975 	 23 	 200 	 254 	 3
1712133772971 	 29 	 200 	 255 	 3
1712133772984 	 27 	 200 	 256 	 3
1712133772993 	 33 	 200 	 257 	 3
1712133773003 	 30 	 200 	 258 	 3
1712133773000 	 35 	 200 	 259 	 3
1712133773013 	 28 	 200 	 260 	 3
1712133773028 	 29 	 200 	 261 	 3
1712133773044 	 26 	 200 	 262 	 3
1712133773038 	 31 	 200 	 263 	 3
1712133773036 	 34 	 200 	 264 	 3
1712133773058 	 32 	 200 	 265 	 3
1712133773074 	 30 	 200 	 266 	 3
1712133773072 	 36 	 200 	 267 	 3
1712133773074 	 35 	 200 	 268 	 3
1712133773092 	 26 	 200 	 269 	 3
1712133773107 	 28 	 200 	 270 	 3
1712133773112 	 27 	 200 	 271 	 3
1712133773110 	 30 	 200 	 272 	 3
1712133773120 	 26 	 200 	 273 	 3
1712133773140 	 25 	 200 	 274 	 3
1712133773138 	 28 	 200 	 275 	 3
1712133773148 	 19 	 200 	 276 	 3
1712133773143 	 28 	 200 	 277 	 3
1712133773169 	 30 	 200 	 278 	 3
1712133773170 	 27 	 200 	 279 	 3
1712133773168 	 32 	 200 	 280 	 3
1712133773172 	 30 	 200 	 281 	 3
1712133773201 	 31 	 200 	 282 	 3
1712133773204 	 30 	 200 	 283 	 3
1712133773204 	 29 	 200 	 284 	 3
1712133773207 	 28 	 200 	 285 	 3
1712133773234 	 24 	 200 	 286 	 3
1712133773239 	 25 	 200 	 287 	 3
1712133773237 	 29 	 200 	 288 	 3
1712133773237 	 31 	 200 	 289 	 3
1712133773260 	 26 	 200 	 290 	 3
1712133773267 	 27 	 200 	 291 	 3
1712133773270 	 27 	 200 	 292 	 3
1712133773272 	 25 	 200 	 293 	 3
1712133773288 	 26 	 200 	 294 	 3
1712133773296 	 26 	 200 	 295 	 3
1712133773299 	 24 	 200 	 296 	 3
1712133773299 	 26 	 200 	 297 	 3
1712133773316 	 26 	 200 	 298 	 3
1712133773325 	 27 	 200 	 299 	 3
1712133773327 	 27 	 200 	 300 	 3
1712133773329 	 27 	 200 	 301 	 3
1712133773344 	 26 	 200 	 302 	 3
1712133773354 	 27 	 200 	 303 	 3
1712133773356 	 29 	 200 	 304 	 3
1712133773358 	 29 	 200 	 305 	 3
1712133773372 	 24 	 200 	 306 	 3
1712133773383 	 28 	 200 	 307 	 3
1712133773387 	 27 	 200 	 308 	 3
1712133773389 	 26 	 200 	 309 	 3
1712133773399 	 29 	 200 	 310 	 3
1712133773414 	 30 	 200 	 311 	 3
1712133773417 	 30 	 200 	 312 	 3
1712133773417 	 29 	 200 	 313 	 3
1712133773429 	 27 	 200 	 314 	 3
1712133773446 	 23 	 200 	 315 	 3
1712133773451 	 26 	 200 	 316 	 3
1712133773450 	 30 	 200 	 317 	 3
1712133773458 	 24 	 200 	 318 	 3
1712133773472 	 25 	 200 	 319 	 3
1712133773479 	 29 	 200 	 320 	 3
1712133773482 	 29 	 200 	 321 	 3
1712133773484 	 29 	 200 	 322 	 3
1712133773498 	 25 	 200 	 323 	 3
1712133773515 	 22 	 200 	 324 	 3
1712133773513 	 27 	 200 	 325 	 3
1712133773510 	 31 	 200 	 326 	 3
1712133773525 	 28 	 200 	 327 	 3
1712133773539 	 28 	 200 	 328 	 3
1712133773544 	 26 	 200 	 329 	 3
1712133773541 	 30 	 200 	 330 	 3
1712133773556 	 27 	 200 	 331 	 3
1712133773573 	 22 	 200 	 332 	 3
1712133773569 	 30 	 200 	 333 	 3
1712133773571 	 31 	 200 	 334 	 3
1712133773584 	 23 	 200 	 335 	 3
1712133773597 	 26 	 200 	 336 	 3
1712133773604 	 23 	 200 	 337 	 3
1712133773601 	 28 	 200 	 338 	 3
1712133773609 	 27 	 200 	 339 	 3
1712133773626 	 24 	 200 	 340 	 3
1712133773629 	 27 	 200 	 341 	 3
1712133773631 	 25 	 200 	 342 	 3
1712133773638 	 27 	 200 	 343 	 3
1712133773658 	 23 	 200 	 344 	 3
1712133773651 	 33 	 200 	 345 	 3
1712133773658 	 29 	 200 	 346 	 3
1712133773667 	 27 	 200 	 347 	 3
1712133773685 	 30 	 200 	 348 	 3
1712133773688 	 29 	 200 	 349 	 3
1712133773690 	 31 	 200 	 350 	 3
1712133773696 	 25 	 200 	 351 	 3
1712133773718 	 34 	 200 	 352 	 3
1712133773725 	 28 	 200 	 353 	 3
1712133773723 	 30 	 200 	 354 	 3
1712133773720 	 37 	 200 	 355 	 3
1712133773754 	 27 	 200 	 356 	 3
1712133773757 	 33 	 200 	 357 	 3
1712133773759 	 32 	 200 	 358 	 3
1712133773755 	 36 	 200 	 359 	 3
1712133773794 	 29 	 200 	 360 	 3
1712133773790 	 36 	 200 	 361 	 3
1712133773796 	 31 	 200 	 362 	 3
1712133773793 	 36 	 200 	 363 	 3
1712133773825 	 28 	 200 	 364 	 3
1712133773830 	 29 	 200 	 365 	 3
1712133773832 	 29 	 200 	 366 	 3
1712133773828 	 34 	 200 	 367 	 3
1712133773856 	 23 	 200 	 368 	 3
1712133773861 	 34 	 200 	 369 	 3
1712133773864 	 31 	 200 	 370 	 3
1712133773866 	 29 	 200 	 371 	 3
1712133773881 	 26 	 200 	 372 	 3
1712133773900 	 31 	 200 	 373 	 3
1712133773898 	 33 	 200 	 374 	 3
1712133773897 	 31 	 200 	 375 	 3
1712133773909 	 27 	 200 	 376 	 3
1712133773938 	 25 	 200 	 377 	 3
1712133773936 	 29 	 200 	 378 	 3
1712133773933 	 31 	 200 	 379 	 3
1712133773934 	 35 	 200 	 380 	 3
1712133773969 	 31 	 200 	 381 	 3
1712133773966 	 34 	 200 	 382 	 3
1712133773973 	 28 	 200 	 383 	 3
1712133773971 	 30 	 200 	 384 	 3
1712133774005 	 26 	 200 	 385 	 3
1712133774007 	 25 	 200 	 386 	 3
1712133774003 	 32 	 200 	 387 	 3
1712133774002 	 30 	 200 	 388 	 3
1712133774032 	 29 	 200 	 389 	 3
1712133774034 	 29 	 200 	 390 	 3
1712133774038 	 25 	 200 	 391 	 3
1712133774037 	 28 	 200 	 392 	 3
1712133774067 	 20 	 200 	 393 	 3
1712133774065 	 28 	 200 	 394 	 3
1712133774063 	 35 	 200 	 395 	 3
1712133774067 	 33 	 200 	 396 	 3
1712133774091 	 25 	 200 	 397 	 3
1712133774095 	 28 	 200 	 398 	 3
1712133774100 	 28 	 200 	 399 	 3
1712133774102 	 30 	 200 	 400 	 3
1712133774117 	 32 	 200 	 401 	 3
1712133774126 	 34 	 200 	 402 	 3
1712133774130 	 31 	 200 	 403 	 3
1712133774134 	 29 	 200 	 404 	 3
1712133774152 	 24 	 200 	 405 	 3
1712133774163 	 31 	 200 	 406 	 3
1712133774165 	 29 	 200 	 407 	 3
1712133774167 	 33 	 200 	 408 	 3
1712133774178 	 27 	 200 	 409 	 3
1712133774197 	 24 	 200 	 410 	 3
1712133774202 	 27 	 200 	 411 	 3
1712133774197 	 31 	 200 	 412 	 3
1712133774208 	 27 	 200 	 413 	 3
1712133774223 	 28 	 200 	 414 	 3
1712133774231 	 23 	 200 	 415 	 3
1712133774236 	 28 	 200 	 416 	 3
1712133774233 	 32 	 200 	 417 	 3
1712133774253 	 28 	 200 	 418 	 3
1712133774255 	 29 	 200 	 419 	 3
1712133774268 	 28 	 200 	 420 	 3
1712133774266 	 32 	 200 	 421 	 3
1712133774286 	 33 	 200 	 422 	 3
1712133774283 	 37 	 200 	 423 	 3
1712133774298 	 30 	 200 	 424 	 3
1712133774301 	 31 	 200 	 425 	 3
1712133774324 	 27 	 200 	 426 	 3
1712133774322 	 32 	 200 	 427 	 3
1712133774329 	 30 	 200 	 428 	 3
1712133774333 	 29 	 200 	 429 	 3
1712133774356 	 30 	 200 	 430 	 3
1712133774353 	 33 	 200 	 431 	 3
1712133774361 	 27 	 200 	 432 	 3
1712133774364 	 28 	 200 	 433 	 3
1712133774390 	 29 	 200 	 434 	 3
1712133774392 	 28 	 200 	 435 	 3
1712133774388 	 35 	 200 	 436 	 3
1712133774394 	 29 	 200 	 437 	 3
1712133774423 	 29 	 200 	 438 	 3
1712133774425 	 27 	 200 	 439 	 3
1712133774425 	 30 	 200 	 440 	 3
1712133774421 	 38 	 200 	 441 	 3
1712133774454 	 31 	 200 	 442 	 3
1712133774456 	 31 	 200 	 443 	 3
1712133774461 	 26 	 200 	 444 	 3
1712133774459 	 33 	 200 	 445 	 3
1712133774490 	 31 	 200 	 446 	 3
1712133774487 	 36 	 200 	 447 	 3
1712133774494 	 30 	 200 	 448 	 3
1712133774492 	 32 	 200 	 449 	 3
1712133774526 	 28 	 200 	 450 	 3
1712133774523 	 38 	 200 	 451 	 3
1712133774526 	 37 	 200 	 452 	 3
1712133774528 	 36 	 200 	 453 	 3
1712133774560 	 30 	 200 	 454 	 3
1712133774566 	 27 	 200 	 455 	 3
1712133774566 	 28 	 200 	 456 	 3
1712133774563 	 35 	 200 	 457 	 3
1712133774592 	 26 	 200 	 458 	 3
1712133774597 	 26 	 200 	 459 	 3
1712133774595 	 33 	 200 	 460 	 3
1712133774600 	 33 	 200 	 461 	 3
1712133774620 	 31 	 200 	 462 	 3
1712133774625 	 27 	 200 	 463 	 3
1712133774630 	 29 	 200 	 464 	 3
1712133774634 	 26 	 200 	 465 	 3
1712133774652 	 25 	 200 	 466 	 3
1712133774655 	 26 	 200 	 467 	 3
1712133774660 	 29 	 200 	 468 	 3
1712133774663 	 30 	 200 	 469 	 3
1712133774679 	 28 	 200 	 470 	 3
1712133774682 	 30 	 200 	 471 	 3
1712133774695 	 28 	 200 	 472 	 3
1712133774691 	 34 	 200 	 473 	 3
1712133774709 	 29 	 200 	 474 	 3
1712133774714 	 31 	 200 	 475 	 3
1712133774727 	 29 	 200 	 476 	 3
1712133774725 	 35 	 200 	 477 	 3
1712133774740 	 29 	 200 	 478 	 3
1712133774747 	 27 	 200 	 479 	 3
1712133774759 	 22 	 200 	 480 	 3
1712133774762 	 29 	 200 	 481 	 3
1712133774771 	 28 	 200 	 482 	 3
1712133774776 	 27 	 200 	 483 	 3
1712133774783 	 28 	 200 	 484 	 3
1712133774792 	 23 	 200 	 485 	 3
1712133774801 	 29 	 200 	 486 	 3
1712133774805 	 29 	 200 	 487 	 3
1712133774813 	 29 	 200 	 488 	 3
1712133774818 	 32 	 200 	 489 	 3
1712133774832 	 30 	 200 	 490 	 3
1712133774844 	 22 	 200 	 491 	 3
1712133774837 	 30 	 200 	 492 	 3
1712133774852 	 34 	 200 	 493 	 3
1712133774865 	 25 	 200 	 494 	 3
1712133774870 	 27 	 200 	 495 	 3
1712133774869 	 37 	 200 	 496 	 3
1712133774889 	 26 	 200 	 497 	 3
1712133774892 	 29 	 200 	 498 	 3
1712133774899 	 25 	 200 	 499 	 3
1712133774908 	 30 	 200 	 500 	 3
1712133774917 	 27 	 200 	 501 	 3
1712133774923 	 29 	 200 	 502 	 3
1712133774925 	 30 	 200 	 503 	 3
1712133774939 	 29 	 200 	 504 	 3
1712133774946 	 25 	 200 	 505 	 3
1712133774954 	 29 	 200 	 506 	 3
1712133774958 	 28 	 200 	 507 	 3
1712133774973 	 22 	 200 	 508 	 3
1712133774970 	 27 	 200 	 509 	 3
1712133774985 	 26 	 200 	 510 	 3
1712133774987 	 29 	 200 	 511 	 3
1712133774997 	 23 	 200 	 512 	 3
1712133774999 	 31 	 200 	 513 	 3
1712133775013 	 29 	 200 	 514 	 3
1712133775019 	 27 	 200 	 515 	 3
1712133775021 	 31 	 200 	 516 	 3
1712133775032 	 34 	 200 	 517 	 3
1712133775044 	 31 	 200 	 518 	 3
1712133775048 	 30 	 200 	 519 	 3
1712133775054 	 28 	 200 	 520 	 3
1712133775068 	 27 	 200 	 521 	 3
1712133775077 	 30 	 200 	 522 	 3
1712133775080 	 29 	 200 	 523 	 3
1712133775084 	 33 	 200 	 524 	 3
1712133775097 	 32 	 200 	 525 	 3
1712133775109 	 29 	 200 	 526 	 3
1712133775111 	 29 	 200 	 527 	 3
1712133775119 	 27 	 200 	 528 	 3
1712133775131 	 27 	 200 	 529 	 3
1712133775143 	 24 	 200 	 530 	 3
1712133775140 	 28 	 200 	 531 	 3
1712133775147 	 28 	 200 	 532 	 3
1712133775159 	 22 	 200 	 533 	 3
1712133775168 	 27 	 200 	 534 	 3
1712133775170 	 27 	 200 	 535 	 3
1712133775178 	 28 	 200 	 536 	 3
1712133775183 	 31 	 200 	 537 	 3
1712133775197 	 21 	 200 	 538 	 3
1712133775199 	 31 	 200 	 539 	 3
1712133775207 	 29 	 200 	 540 	 3
1712133775220 	 29 	 200 	 541 	 3
1712133775217 	 32 	 200 	 542 	 3
1712133775232 	 29 	 200 	 543 	 3
1712133775239 	 32 	 200 	 544 	 3
1712133775251 	 28 	 200 	 545 	 3
1712133775263 	 20 	 200 	 546 	 3
1712133775251 	 34 	 200 	 547 	 3
1712133775273 	 30 	 200 	 548 	 3
1712133775283 	 29 	 200 	 549 	 3
1712133775287 	 26 	 200 	 550 	 3
1712133775285 	 30 	 200 	 551 	 3
1712133775305 	 28 	 200 	 552 	 3
1712133775313 	 25 	 200 	 553 	 3
1712133775317 	 29 	 200 	 554 	 3
1712133775317 	 31 	 200 	 555 	 3
1712133775341 	 22 	 200 	 556 	 3
1712133775335 	 31 	 200 	 557 	 3
1712133775350 	 27 	 200 	 558 	 3
1712133775349 	 28 	 200 	 559 	 3
1712133775368 	 27 	 200 	 560 	 3
1712133775365 	 30 	 200 	 561 	 3
1712133775381 	 23 	 200 	 562 	 3
1712133775379 	 28 	 200 	 563 	 3
1712133775398 	 28 	 200 	 564 	 3
1712133775407 	 24 	 200 	 565 	 3
1712133775399 	 34 	 200 	 566 	 3
1712133775409 	 30 	 200 	 567 	 3
1712133775428 	 29 	 200 	 568 	 3
1712133775433 	 29 	 200 	 569 	 3
1712133775441 	 24 	 200 	 570 	 3
1712133775436 	 32 	 200 	 571 	 3
1712133775458 	 27 	 200 	 572 	 3
1712133775465 	 30 	 200 	 573 	 3
1712133775469 	 26 	 200 	 574 	 3
1712133775467 	 34 	 200 	 575 	 3
1712133775488 	 22 	 200 	 576 	 3
1712133775503 	 23 	 200 	 577 	 3
1712133775497 	 30 	 200 	 578 	 3
1712133775497 	 35 	 200 	 579 	 3
1712133775513 	 30 	 200 	 580 	 3
1712133775531 	 22 	 200 	 581 	 3
1712133775528 	 27 	 200 	 582 	 3
1712133775534 	 30 	 200 	 583 	 3
1712133775544 	 25 	 200 	 584 	 3
1712133775555 	 27 	 200 	 585 	 3
1712133775558 	 29 	 200 	 586 	 3
1712133775567 	 28 	 200 	 587 	 3
1712133775571 	 30 	 200 	 588 	 3
1712133775584 	 30 	 200 	 589 	 3
1712133775590 	 29 	 200 	 590 	 3
1712133775597 	 32 	 200 	 591 	 3
1712133775603 	 32 	 200 	 592 	 3
1712133775617 	 25 	 200 	 593 	 3
1712133775620 	 27 	 200 	 594 	 3
1712133775630 	 30 	 200 	 595 	 3
1712133775637 	 32 	 200 	 596 	 3
1712133775643 	 27 	 200 	 597 	 3
1712133775649 	 31 	 200 	 598 	 3
1712133775662 	 23 	 200 	 599 	 3
1712133775672 	 24 	 200 	 600 	 3
1712133775672 	 31 	 200 	 601 	 3
1712133775682 	 23 	 200 	 602 	 3
1712133775688 	 27 	 200 	 603 	 3
1712133775699 	 27 	 200 	 604 	 3
1712133775705 	 32 	 200 	 605 	 3
1712133775707 	 31 	 200 	 606 	 3
1712133775717 	 27 	 200 	 607 	 3
1712133775728 	 30 	 200 	 608 	 3
1712133775740 	 31 	 200 	 609 	 3
1712133775740 	 31 	 200 	 610 	 3
1712133775746 	 30 	 200 	 611 	 3
1712133775760 	 25 	 200 	 612 	 3
1712133775775 	 32 	 200 	 613 	 3
1712133775772 	 38 	 200 	 614 	 3
1712133775778 	 35 	 200 	 615 	 3
1712133775787 	 31 	 200 	 616 	 3
1712133775812 	 24 	 200 	 617 	 3
1712133775809 	 30 	 200 	 618 	 3
1712133775815 	 31 	 200 	 619 	 3
1712133775820 	 27 	 200 	 620 	 3
1712133775838 	 34 	 200 	 621 	 3
1712133775841 	 34 	 200 	 622 	 3
1712133775848 	 41 	 200 	 623 	 3
1712133775848 	 45 	 200 	 624 	 3
1712133775874 	 37 	 200 	 625 	 3
1712133775877 	 38 	 200 	 626 	 3
1712133775891 	 31 	 200 	 627 	 3
1712133775897 	 34 	 200 	 628 	 3
1712133775913 	 37 	 200 	 629 	 3
1712133775918 	 34 	 200 	 630 	 3
1712133775924 	 32 	 200 	 631 	 3
1712133775933 	 36 	 200 	 632 	 3
1712133775955 	 26 	 200 	 633 	 3
1712133775952 	 30 	 200 	 634 	 3
1712133775958 	 28 	 200 	 635 	 3
1712133775971 	 26 	 200 	 636 	 3
1712133775984 	 28 	 200 	 637 	 3
1712133775986 	 31 	 200 	 638 	 3
1712133775988 	 30 	 200 	 639 	 3
